a,b,c,d
8.08,36.8,26,0.143646409
8.08,36.9,26,0.143646409
8.08,37,27,0.149171271
8.08,37.1,27,0.149171271
8.08,37.2,26,0.143646409
8.08,37.3,26,0.143646409
8.08,37.4,26,0.143646409
8.08,37.5,26,0.143646409
8.08,37.6,26,0.143646409
8.08,37.7,26,0.143646409
8.08,37.8,25,0.138121547
8.08,37.9,25,0.138121547
8.08,38,26,0.143646409
8.08,38.1,26,0.143646409
8.08,38.2,26,0.143646409
8.08,38.3,26,0.143646409
8.08,38.4,26,0.143646409
8.08,38.5,25,0.138121547
8.08,38.6,25,0.138121547
8.08,38.7,25,0.138121547
8.08,38.8,25,0.138121547
8.08,38.9,25,0.138121547
8.08,39,25,0.138121547
8.08,39.1,24,0.132596685
8.08,39.2,25,0.138121547
8.08,39.3,25,0.138121547
8.08,39.4,25,0.138121547
8.08,39.5,25,0.138121547
8.08,39.6,25,0.138121547
8.08,39.7,24,0.132596685
8.08,39.8,24,0.132596685
8.08,39.9,24,0.132596685
8.08,40,25,0.138121547
8.08,40.1,25,0.138121547
8.08,40.2,25,0.138121547
8.08,40.3,24,0.132596685
8.08,40.4,24,0.132596685
8.08,40.5,24,0.132596685
8.08,40.6,24,0.132596685
8.08,40.7,24,0.132596685
8.08,40.8,25,0.138121547
8.08,40.9,25,0.138121547
8.08,41,24,0.132596685
8.08,41.1,24,0.132596685
8.08,41.2,24,0.132596685
8.08,41.3,24,0.132596685
8.08,41.4,24,0.132596685
8.08,41.5,25,0.138121547
8.08,41.6,24,0.132596685
8.08,41.7,24,0.132596685
8.08,41.8,24,0.132596685
8.08,41.9,24,0.132596685
8.08,42,24,0.132596685
8.08,42.1,24,0.132596685
8.08,42.2,23,0.127071823
8.08,42.3,23,0.127071823
8.08,42.4,24,0.132596685
8.08,42.5,24,0.132596685
8.08,42.6,24,0.132596685
8.08,42.7,24,0.132596685
8.08,42.8,24,0.132596685
8.08,42.9,23,0.127071823
8.08,43,23,0.127071823
8.08,43.1,23,0.127071823
8.08,43.2,23,0.127071823
8.08,43.3,24,0.132596685
8.08,43.4,24,0.132596685
8.08,43.5,23,0.127071823
8.08,43.6,23,0.127071823
8.08,43.7,23,0.127071823
8.08,43.8,23,0.127071823
8.08,43.9,23,0.127071823
8.08,44,23,0.127071823
8.08,44.1,22,0.121546961
8.08,44.2,22,0.121546961
8.08,44.3,22,0.121546961
8.08,44.4,22,0.121546961
8.08,44.5,22,0.121546961
8.08,44.6,23,0.127071823
8.08,44.7,23,0.127071823
8.08,44.8,22,0.121546961
8.08,44.9,22,0.121546961
8.08,45,22,0.121546961
8.08,45.1,22,0.121546961
8.08,45.2,22,0.121546961
8.08,45.3,22,0.121546961
8.08,45.4,21,0.116022099
8.08,45.5,21,0.116022099
8.08,45.6,21,0.116022099
8.08,45.7,22,0.121546961
8.08,45.8,22,0.121546961
8.08,45.9,22,0.121546961
8.08,46,22,0.121546961
8.08,46.1,21,0.116022099
8.08,46.2,21,0.116022099
8.08,46.3,21,0.116022099
8.08,46.4,22,0.121546961
8.08,46.5,22,0.121546961
8.08,46.6,22,0.121546961
8.08,46.7,21,0.116022099
8.08,46.8,21,0.116022099
8.08,46.9,21,0.116022099
8.08,47,21,0.116022099
8.08,47.1,21,0.116022099
8.08,47.2,21,0.116022099
8.08,47.3,21,0.116022099
8.08,47.4,21,0.116022099
8.08,47.5,21,0.116022099
8.08,47.6,21,0.116022099
8.08,47.7,21,0.116022099
8.08,47.8,21,0.116022099
8.08,47.9,21,0.116022099
8.08,48,20,0.110497238
8.08,48.1,20,0.110497238
8.08,48.2,21,0.116022099
8.08,48.3,21,0.116022099
8.08,48.4,21,0.116022099
8.08,48.5,21,0.116022099
8.08,48.6,20,0.110497238
8.08,48.7,20,0.110497238
8.08,48.8,20,0.110497238
8.08,48.9,20,0.110497238
8.08,49,20,0.110497238
8.08,49.1,20,0.110497238
8.08,49.2,20,0.110497238
8.08,49.3,20,0.110497238
8.08,49.4,20,0.110497238
8.08,49.5,20,0.110497238
8.08,49.6,20,0.110497238
8.08,49.7,20,0.110497238
8.08,49.8,20,0.110497238
8.08,49.9,19,0.104972376
8.08,50,19,0.104972376
8.08,50.1,19,0.104972376
8.08,50.2,19,0.104972376
8.08,50.3,19,0.104972376
8.08,50.4,19,0.104972376
8.08,50.5,19,0.104972376
8.08,50.6,18,0.099447514
8.08,50.7,18,0.099447514
8.08,50.8,19,0.104972376
8.08,50.9,19,0.104972376
8.08,51,19,0.104972376
8.08,51.1,19,0.104972376
8.08,51.2,19,0.104972376
8.08,51.3,18,0.099447514
8.08,51.4,18,0.099447514
8.08,51.5,18,0.099447514
8.08,51.6,18,0.099447514
8.08,51.7,19,0.104972376
8.08,51.8,19,0.104972376
8.08,51.9,18,0.099447514
8.08,52,18,0.099447514
8.08,52.1,18,0.099447514
8.08,52.2,18,0.099447514
8.08,52.3,18,0.099447514
8.08,52.4,18,0.099447514
8.08,52.5,18,0.099447514
8.08,52.6,18,0.099447514
8.08,52.7,18,0.099447514
8.08,52.8,18,0.099447514
8.08,52.9,18,0.099447514
8.08,53,18,0.099447514
8.08,53.1,18,0.099447514
8.08,53.2,17,0.093922652
8.08,53.3,17,0.093922652
8.08,53.4,17,0.093922652
8.08,53.5,17,0.093922652
8.08,53.6,18,0.099447514
8.08,53.7,18,0.099447514
8.08,53.8,18,0.099447514
8.08,53.9,17,0.093922652
8.08,54,17,0.093922652
8.08,54.1,17,0.093922652
8.08,54.2,17,0.093922652
8.08,54.3,17,0.093922652
8.08,54.4,17,0.093922652
8.08,54.5,16,0.08839779
8.08,54.6,16,0.08839779
8.08,54.7,17,0.093922652
8.08,54.8,17,0.093922652
8.08,54.9,17,0.093922652
8.08,55,17,0.093922652
8.08,55.1,17,0.093922652
8.08,55.2,16,0.08839779
8.08,55.3,16,0.08839779
8.08,55.4,16,0.08839779
8.08,55.5,16,0.08839779
8.08,55.6,16,0.08839779
8.08,55.7,16,0.08839779
8.08,55.8,16,0.08839779
8.08,55.9,15,0.082872928
8.08,56,15,0.082872928
8.08,56.1,16,0.08839779
8.08,56.2,16,0.08839779
8.08,56.3,16,0.08839779
8.08,56.4,16,0.08839779
8.08,56.5,16,0.08839779
8.08,56.6,15,0.082872928
8.08,56.7,15,0.082872928
8.08,56.8,15,0.082872928
8.08,56.9,15,0.082872928
8.08,57,15,0.082872928
8.08,57.1,13,0.071823204
8.08,57.2,0,0
8.08,57.3,0,0
8.08,57.4,0,0
8.08,57.5,0,0
8.08,57.6,0,0
8.08,57.7,0,0
8.08,57.8,0,0
8.08,57.9,0,0
8.08,58,0,0
8.08,58.1,0,0
8.08,58.2,0,0
8.08,58.3,0,0
8.08,58.4,0,0
8.08,58.5,0,0
8.08,58.6,0,0
8.08,58.7,0,0
8.08,58.8,0,0
8.08,58.9,0,0
8.08,59,0,0
8.08,59.1,0,0
8.08,59.2,0,0
8.08,59.3,0,0
8.08,59.4,0,0
8.08,59.5,0,0
8.08,59.6,0,0
8.08,59.7,0,0
8.08,59.8,0,0
8.08,59.9,0,0
8.08,60,0,0
8.08,60.1,13,0.071823204
8.08,60.2,13,0.071823204
8.08,60.3,13,0.071823204
8.08,60.4,14,0.077348066
8.08,60.5,14,0.077348066
8.08,60.6,14,0.077348066
8.08,60.7,13,0.071823204
8.08,60.8,13,0.071823204
8.08,60.9,13,0.071823204
8.08,61,13,0.071823204
8.08,61.1,13,0.071823204
8.08,61.2,13,0.071823204
8.08,61.3,13,0.071823204
8.08,61.4,13,0.071823204
8.08,61.5,12,0.066298343
8.08,61.6,12,0.066298343
8.08,61.7,12,0.066298343
8.08,61.8,12,0.066298343
8.08,61.9,12,0.066298343
8.08,62,12,0.066298343
8.08,62.1,13,0.071823204
8.08,62.2,12,0.066298343
8.08,62.3,12,0.066298343
8.08,62.4,12,0.066298343
8.08,62.5,12,0.066298343
8.08,62.6,12,0.066298343
8.08,62.7,12,0.066298343
8.08,62.8,12,0.066298343
8.08,62.9,11,0.060773481
8.08,63,11,0.060773481
8.08,63.1,11,0.060773481
8.08,63.2,12,0.066298343
8.08,63.3,12,0.066298343
8.08,63.4,12,0.066298343
8.08,63.5,12,0.066298343
8.08,63.6,11,0.060773481
8.08,63.7,11,0.060773481
8.08,63.8,11,0.060773481
8.08,63.9,11,0.060773481
8.08,64,11,0.060773481
8.08,64.1,11,0.060773481
8.08,64.2,12,0.066298343
8.08,64.3,11,0.060773481
8.08,64.4,11,0.060773481
8.08,64.5,11,0.060773481
8.08,64.6,11,0.060773481
8.08,64.7,11,0.060773481
8.08,64.8,11,0.060773481
8.08,64.9,11,0.060773481
8.08,65,10,0.055248619
8.08,65.1,10,0.055248619
8.08,65.2,10,0.055248619
8.08,65.3,10,0.055248619
8.08,65.4,11,0.060773481
8.08,65.5,11,0.060773481
8.08,65.6,11,0.060773481
8.08,65.7,10,0.055248619
8.08,65.8,10,0.055248619
8.08,65.9,10,0.055248619
8.08,66,10,0.055248619
8.08,66.1,10,0.055248619
8.08,66.2,10,0.055248619
8.08,66.3,10,0.055248619
8.08,66.4,9,0.049723757
8.08,66.5,9,0.049723757
8.08,66.6,9,0.049723757
8.08,66.7,9,0.049723757
8.08,66.8,10,0.055248619
8.08,66.9,10,0.055248619
8.08,67,10,0.055248619
8.08,67.1,9,0.049723757
8.08,67.2,9,0.049723757
8.08,67.3,9,0.049723757
8.08,67.4,9,0.049723757
8.08,67.5,9,0.049723757
8.08,67.6,9,0.049723757
8.08,67.7,9,0.049723757
8.08,67.8,8,0.044198895
8.08,67.9,8,0.044198895
8.08,68,8,0.044198895
8.08,68.1,8,0.044198895
8.08,68.2,9,0.049723757
8.08,68.3,8,0.044198895
8.08,68.4,9,0.049723757
8.08,68.5,9,0.049723757
8.08,68.6,8,0.044198895
8.08,68.7,8,0.044198895
8.08,68.8,8,0.044198895
8.08,68.9,8,0.044198895
8.08,69,8,0.044198895
8.08,69.1,8,0.044198895
8.08,69.2,8,0.044198895
8.08,69.3,7,0.038674033
8.08,69.4,7,0.038674033
8.08,69.5,7,0.038674033
8.08,69.6,7,0.038674033
8.08,69.7,7,0.038674033
8.08,69.8,7,0.038674033
8.08,69.9,7,0.038674033
8.08,70,7,0.038674033
8.08,70.1,6,0.033149171
8.08,70.2,6,0.033149171
8.08,70.3,6,0.033149171
8.08,70.4,6,0.033149171
8.08,70.5,6,0.033149171
8.08,70.6,6,0.033149171
8.08,70.7,5,0.027624309
8.08,70.8,5,0.027624309
8.08,70.9,5,0.027624309
8.08,71,5,0.027624309
8.08,71.1,5,0.027624309
8.08,71.2,5,0.027624309
8.08,71.3,4,0.022099448
8.08,71.4,4,0.022099448
8.08,71.5,4,0.022099448
8.08,71.6,4,0.022099448
8.08,71.7,4,0.022099448
8.08,71.8,4,0.022099448
8.08,71.9,3,0.016574586
8.08,72,3,0.016574586
8.08,72.1,3,0.016574586
8.08,72.2,2,0.011049724
8.08,72.3,1,0.005524862
8.08,72.4,0,0
8.08,72.5,1,0.005524862
8.08,72.6,0,0
8.08,72.7,0,0
8.08,72.8,0,0
8.08,72.9,0,0
8.08,73,0,0
8.08,73.1,0,0
8.08,73.2,0,0
8.08,73.3,0,0
8.08,73.4,0,0
8.08,73.5,0,0
8.08,73.6,0,0
8.08,73.7,0,0
8.08,73.8,0,0
8.08,73.9,0,0
8.08,74,0,0
8.08,74.1,0,0
8.08,74.2,0,0
8.08,74.3,0,0
8.08,74.4,0,0
8.08,74.5,0,0
8.08,74.6,0,0
8.08,74.7,0,0
8.08,74.8,0,0
8.08,74.9,0,0
8.08,75,0,0
8.08,75.1,0,0
8.08,75.2,0,0
8.08,75.3,0,0
8.08,75.4,0,0
8.08,75.5,0,0
8.08,75.6,0,0
8.08,75.7,0,0
8.08,75.8,0,0
8.08,75.9,0,0
8.08,76,0,0
8.08,76.1,0,0
8.08,76.2,0,0
8.08,76.3,0,0
8.08,76.4,0,0
8.08,76.5,0,0
8.08,76.6,0,0
8.08,76.7,0,0
8.08,76.8,0,0
8.08,76.9,0,0
8.08,77,0,0
8.08,77.1,0,0
8.08,77.2,0,0
8.08,77.3,0,0
8.08,77.4,0,0
8.08,77.5,0,0
8.08,77.6,0,0
8.08,77.7,0,0
8.08,77.8,0,0
8.08,77.9,0,0
8.08,78,0,0
8.08,78.1,0,0
8.08,78.2,0,0
8.08,78.3,0,0
8.08,78.4,0,0
8.08,78.5,0,0
8.08,78.6,0,0
8.08,78.7,0,0
8.08,78.8,0,0
8.08,78.9,0,0
8.08,79,0,0
8.08,79.1,0,0
8.08,79.2,0,0
8.08,79.3,0,0
8.08,79.4,0,0
8.08,79.5,0,0
8.08,79.6,0,0
8.08,79.7,0,0
8.08,79.8,0,0
8.08,79.9,0,0
8.08,80,0,0
8.08,80.1,0,0
8.08,80.2,0,0
8.08,80.3,0,0
8.08,80.4,0,0
8.08,80.5,0,0
8.08,80.6,0,0
8.08,80.7,0,0
8.08,80.8,0,0
8.08,80.9,0,0
8.08,81,0,0
8.08,81.1,0,0
8.08,81.2,0,0
8.08,81.3,0,0
8.08,81.4,0,0
8.08,81.5,0,0
8.08,81.6,0,0
8.08,81.7,0,0
8.08,81.8,0,0
8.08,81.9,0,0
8.08,82,0,0
8.08,82.1,0,0
8.08,82.2,0,0
8.08,82.3,0,0
8.08,82.4,0,0
8.08,82.5,0,0
8.08,82.6,0,0
8.08,82.7,0,0
8.08,82.8,0,0
8.08,82.9,0,0
8.08,83,0,0
8.08,83.1,0,0
8.08,83.2,0,0
8.08,83.3,0,0
8.08,83.4,0,0
8.08,83.5,0,0
8.08,83.6,0,0
8.08,83.7,0,0
8.08,83.8,0,0
8.08,83.9,0,0
8.08,84,0,0
8.08,84.1,0,0
8.08,84.2,0,0
8.08,84.3,0,0
8.08,84.4,0,0
8.08,84.5,0,0
8.08,84.6,0,0
8.08,84.7,0,0
8.08,84.8,0,0
8.08,84.9,0,0
8.08,85,0,0
8.08,85.1,0,0
8.08,85.2,0,0
8.08,85.3,0,0
8.08,85.4,0,0
8.08,85.5,0,0
8.08,85.6,0,0
8.08,85.7,0,0
8.08,85.8,0,0
8.08,85.9,0,0
8.08,86,0,0
8.08,86.1,0,0
8.08,86.2,0,0
8.08,86.3,0,0
8.08,86.4,0,0
8.08,86.5,0,0
8.08,86.6,0,0
8.08,86.7,0,0
8.08,86.8,0,0
8.08,86.9,0,0
8.08,87,0,0
8.08,87.1,0,0
8.08,87.2,0,0
8.08,87.3,0,0
8.08,87.4,0,0
8.08,87.5,0,0
8.08,87.6,0,0
8.08,87.7,0,0
8.08,87.8,0,0
8.08,87.9,0,0
8.08,88,0,0
8.08,88.1,0,0
8.08,88.2,0,0
8.08,88.3,0,0
8.08,88.4,0,0
8.08,88.5,0,0
8.08,88.6,0,0
8.08,88.7,0,0
8.08,88.8,0,0
8.08,88.9,0,0
8.08,89,0,0
8.08,89.1,0,0
8.08,89.2,0,0
8.08,89.3,0,0
8.08,89.4,0,0
8.08,89.5,0,0
8.08,89.6,0,0
8.08,89.7,0,0
8.08,89.8,0,0
8.08,89.9,0,0
8.08,90,0,0
8.08,90.1,0,0
8.08,90.2,0,0
8.08,90.3,0,0
8.08,90.4,0,0
8.08,90.5,0,0
8.08,90.6,0,0
8.08,90.7,0,0
8.08,90.8,0,0
8.08,90.9,0,0
8.08,91,0,0
8.08,91.1,0,0
8.08,91.2,0,0
8.08,91.3,0,0
8.08,91.4,0,0
8.08,91.5,0,0
8.08,91.6,0,0
8.08,91.7,0,0
8.08,91.8,0,0
8.08,91.9,0,0
8.08,92,0,0
8.08,92.1,0,0
8.08,92.2,0,0
8.08,92.3,0,0
8.08,92.4,0,0
8.08,92.5,0,0
8.08,92.6,0,0
8.08,92.7,0,0
8.08,92.8,0,0
8.08,92.9,0,0
8.08,93,0,0
8.08,93.1,0,0
8.08,93.2,0,0
8.08,93.3,0,0
8.08,93.4,0,0
8.08,93.5,0,0
8.08,93.6,0,0
8.08,93.7,0,0
8.08,93.8,0,0
8.08,93.9,0,0
8.08,94,0,0
8.08,94.1,0,0
8.08,94.2,0,0
8.08,94.3,0,0
8.08,94.4,0,0
8.08,94.5,0,0
8.08,94.6,0,0
8.08,94.7,0,0
8.08,94.8,0,0
8.08,94.9,0,0
8.08,95,0,0
8.08,95.1,0,0
8.08,95.2,0,0
8.08,95.3,0,0
8.08,95.4,0,0
8.08,95.5,0,0
8.08,95.6,0,0
8.08,95.7,0,0
8.08,95.8,0,0
8.08,95.9,0,0
8.08,96,0,0
8.08,96.1,0,0
8.08,96.2,0,0
8.08,96.3,0,0
8.08,96.4,0,0
8.08,96.5,0,0
8.08,96.6,0,0
8.08,96.7,0,0
8.08,96.8,0,0
8.08,96.9,0,0
8.08,97,0,0
8.08,97.1,0,0
8.08,97.2,0,0
8.08,97.3,0,0
8.08,97.4,0,0
8.08,97.5,0,0
8.08,97.6,0,0
8.08,97.7,0,0
8.08,97.8,0,0
8.08,97.9,0,0
8.08,98,0,0
8.08,98.1,0,0
8.08,98.2,0,0
8.08,98.3,0,0
8.08,98.4,0,0
8.08,98.5,0,0
8.08,98.6,0,0
8.08,98.7,0,0
8.08,98.8,0,0
8.08,98.9,0,0
8.08,99,0,0
8.08,99.1,0,0
8.08,99.2,0,0
8.08,99.3,0,0
8.08,99.4,0,0
8.08,99.5,0,0
8.08,99.6,0,0
8.08,99.7,0,0
8.08,99.8,0,0
8.08,99.9,0,0
8.08,100,0,0
8.08,100.1,0,0
8.08,100.2,0,0
8.08,100.3,0,0
8.08,100.4,0,0
8.08,100.5,0,0
8.08,100.6,0,0
8.08,100.7,0,0
8.08,100.8,0,0
8.08,100.9,0,0
8.08,101,0,0
8.08,101.1,0,0
8.08,101.2,0,0
8.08,101.3,0,0
8.08,101.4,0,0
8.08,101.5,0,0
8.08,101.6,0,0
8.08,101.7,0,0
8.08,101.8,0,0
8.08,101.9,0,0
8.08,102,0,0
8.08,102.1,0,0
8.08,102.2,0,0
8.08,102.3,0,0
8.08,102.4,0,0
8.08,102.5,0,0
8.08,102.6,0,0
8.08,102.7,0,0
8.08,102.8,0,0
8.08,102.9,0,0
8.08,103,0,0
8.08,103.1,0,0
8.08,103.2,0,0
8.08,103.3,0,0
8.08,103.4,0,0
8.08,103.5,0,0
8.08,103.6,0,0
8.08,103.7,0,0
8.08,103.8,0,0
8.08,103.9,0,0
8.08,104,0,0
8.08,104.1,0,0
8.08,104.2,0,0
8.08,104.3,0,0
8.08,104.4,0,0
8.08,104.5,0,0
8.08,104.6,0,0
8.08,104.7,0,0
8.08,104.8,0,0
8.08,104.9,0,0
8.08,105,0,0
8.08,105.1,0,0
8.08,105.2,0,0
8.08,105.3,0,0
8.08,105.4,0,0
8.08,105.5,0,0
8.08,105.6,0,0
8.08,105.7,0,0
8.08,105.8,0,0
8.08,105.9,0,0
8.08,106,0,0
8.08,106.1,0,0
8.08,106.2,0,0
8.08,106.3,0,0
8.08,106.4,0,0
8.08,106.5,0,0
8.08,106.6,0,0
8.08,106.7,0,0
8.08,106.8,0,0
8.08,106.9,0,0
8.08,107,0,0
8.08,107.1,0,0
8.08,107.2,0,0
8.08,107.3,0,0
8.08,107.4,0,0
8.08,107.5,0,0
8.08,107.6,0,0
8.08,107.7,0,0
8.08,107.8,0,0
8.08,107.9,0,0
8.08,108,0,0
8.08,108.1,0,0
8.08,108.2,0,0
8.08,108.3,0,0
8.08,108.4,0,0
8.08,108.5,0,0
8.08,108.6,0,0
8.08,108.7,0,0
8.08,108.8,0,0
8.08,108.9,0,0
8.08,109,0,0
8.08,109.1,0,0
8.08,109.2,0,0
8.08,109.3,0,0
8.08,109.4,0,0
8.08,109.5,0,0
8.08,109.6,0,0
8.08,109.7,0,0
8.08,109.8,0,0
8.08,109.9,0,0
8.08,110,0,0
8.08,110.1,0,0
8.08,110.2,0,0
8.08,110.3,0,0
8.08,110.4,0,0
8.08,110.5,0,0
8.08,110.6,0,0
8.08,110.7,0,0
8.08,110.8,0,0
8.08,110.9,0,0
8.08,111,0,0
8.08,111.1,0,0
8.08,111.2,0,0
8.08,111.3,0,0
8.08,111.4,0,0
8.08,111.5,0,0
8.08,111.6,0,0
8.08,111.7,0,0
8.08,111.8,0,0
8.08,111.9,0,0
8.08,112,0,0
8.08,112.1,0,0
8.08,112.2,0,0
8.08,112.3,0,0
8.08,112.4,0,0
8.08,112.5,0,0
8.08,112.6,0,0
8.08,112.7,0,0
8.08,112.8,0,0
8.08,112.9,0,0
8.08,113,0,0
8.08,113.1,0,0
8.08,113.2,0,0
8.08,113.3,0,0
8.08,113.4,0,0
8.08,113.5,0,0
8.08,113.6,0,0
8.08,113.7,0,0
8.08,113.8,0,0
8.08,113.9,0,0
8.08,114,0,0
8.08,114.1,0,0
8.08,114.2,0,0
8.08,114.3,0,0
8.08,114.4,0,0
8.08,114.5,0,0
8.08,114.6,0,0
8.08,114.7,0,0
8.08,114.8,0,0
8.08,114.9,0,0
8.08,115,0,0
8.08,115.1,0,0
8.08,115.2,0,0
8.08,115.3,0,0
8.08,115.4,0,0
8.08,115.5,0,0
8.08,115.6,0,0
8.08,115.7,0,0
8.08,115.8,0,0
8.08,115.9,0,0
8.08,116,0,0
8.08,116.1,0,0
8.08,116.2,0,0
8.08,116.3,0,0
8.08,116.4,0,0
8.08,116.5,0,0
8.08,116.6,0,0
8.08,116.7,0,0
8.08,116.8,0,0
8.08,116.9,0,0
8.08,117,0,0
8.08,117.1,0,0
8.08,117.2,0,0
8.08,117.3,0,0
8.08,117.4,0,0
8.08,117.5,0,0
8.08,117.6,0,0
8.08,117.7,0,0
8.08,117.8,0,0
8.08,117.9,0,0
8.08,118,0,0
8.08,118.1,0,0
8.08,118.2,0,0
8.08,118.3,0,0
8.08,118.4,0,0
8.08,118.5,0,0
8.08,118.6,0,0
8.08,118.7,0,0
8.08,118.8,0,0
8.08,118.9,0,0
8.08,119,0,0
8.08,119.1,0,0
8.08,119.2,0,0
8.08,119.3,0,0
8.08,119.4,0,0
8.08,119.5,0,0
8.08,119.6,0,0
8.08,119.7,0,0
8.08,119.8,0,0
8.08,119.9,0,0
8.08,120,0,0
8.08,120.1,0,0
8.08,120.2,0,0
8.08,120.3,0,0
8.08,120.4,0,0
8.08,120.5,0,0
8.08,120.6,0,0
8.08,120.7,0,0
8.08,120.8,0,0
8.08,120.9,0,0
8.08,121,0,0
8.08,121.1,0,0
8.08,121.2,0,0
8.08,121.3,0,0
8.08,121.4,0,0
8.08,121.5,0,0
8.08,121.6,0,0
8.08,121.7,0,0
8.08,121.8,0,0
8.08,121.9,0,0
8.08,122,0,0
8.08,122.1,0,0
8.08,122.2,0,0
8.08,122.3,0,0
8.08,122.4,0,0
8.08,122.5,0,0
8.08,122.6,0,0
8.08,122.7,0,0
8.08,122.8,0,0
8.08,122.9,0,0
8.08,123,0,0
8.08,123.1,0,0
8.08,123.2,0,0
8.08,123.3,0,0
8.08,123.4,0,0
8.08,123.5,0,0
8.08,123.6,0,0
8.08,123.7,0,0
8.08,123.8,0,0
8.08,123.9,0,0
8.08,124,0,0
8.08,124.1,0,0
8.08,124.2,0,0
8.08,124.3,0,0
8.08,124.4,0,0
8.08,124.5,0,0
8.08,124.6,0,0
8.08,124.7,0,0
8.08,124.8,0,0
8.08,124.9,0,0
8.08,125,0,0
8.08,125.1,0,0
8.08,125.2,0,0
8.08,125.3,0,0
8.08,125.4,0,0
8.08,125.5,0,0
8.08,125.6,0,0
8.08,125.7,0,0
8.08,125.8,0,0
8.08,125.9,0,0
8.08,126,0,0
8.08,126.1,0,0
8.08,126.2,0,0
8.08,126.3,0,0
8.08,126.4,0,0
8.08,126.5,0,0
8.08,126.6,0,0
8.08,126.7,0,0
8.08,126.8,0,0
8.08,126.9,0,0
8.08,127,0,0
8.08,127.1,0,0
8.08,127.2,0,0
8.08,127.3,0,0
8.08,127.4,0,0
8.08,127.5,0,0
8.08,127.6,0,0
8.08,127.7,0,0
8.08,127.8,0,0
8.08,127.9,0,0
8.08,128,0,0
8.08,128.1,0,0
8.08,128.2,0,0
8.08,128.3,0,0
8.08,128.4,0,0
8.08,128.5,0,0
8.08,128.6,0,0
8.08,128.7,0,0
8.08,128.8,0,0
8.08,128.9,0,0
8.08,129,0,0
8.08,129.1,0,0
8.08,129.2,0,0
8.08,129.3,0,0
8.08,129.4,0,0
8.08,129.5,0,0
8.08,129.6,0,0
8.08,129.7,0,0
8.08,129.8,0,0
8.08,129.9,0,0
8.08,130,0,0
8.08,130.1,0,0
8.08,130.2,0,0
8.08,130.3,0,0
8.08,130.4,0,0
8.08,130.5,0,0
8.08,130.6,0,0
8.08,130.7,0,0
8.08,130.8,0,0
8.08,130.9,0,0
8.08,131,0,0
8.08,131.1,0,0
8.08,131.2,0,0
8.08,131.3,0,0
8.08,131.4,0,0
8.08,131.5,0,0
8.08,131.6,0,0
8.08,131.7,0,0
8.08,131.8,0,0
8.08,131.9,0,0
8.08,132,0,0
8.08,132.1,0,0
8.08,132.2,0,0
8.08,132.3,0,0
8.08,132.4,0,0
8.08,132.5,0,0
8.08,132.6,0,0
8.08,132.7,0,0
8.08,132.8,0,0
8.08,132.9,0,0
8.08,133,0,0
8.08,133.1,0,0
8.08,133.2,0,0
8.08,133.3,0,0
8.08,133.4,0,0
8.08,133.5,0,0
8.08,133.6,0,0
8.08,133.7,0,0
8.08,133.8,0,0
8.08,133.9,0,0
8.08,134,0,0
8.08,134.1,0,0
8.08,134.2,0,0
8.08,134.3,0,0
8.08,134.4,0,0
8.08,134.5,0,0
8.08,134.6,0,0
8.08,134.7,0,0
8.08,134.8,0,0
8.08,134.9,0,0
8.08,135,0,0
8.08,135.1,0,0
8.08,135.2,0,0
8.08,135.3,0,0
8.08,135.4,0,0
8.08,135.5,0,0
8.08,135.6,0,0
8.08,135.7,0,0
8.08,135.8,0,0
8.08,135.9,0,0
8.08,136,0,0
8.08,136.1,0,0
8.08,136.2,0,0
8.08,136.3,0,0
8.08,136.4,0,0
8.08,136.5,0,0
8.08,136.6,0,0
8.08,136.7,0,0
8.08,136.8,0,0
8.08,136.9,0,0
8.08,137,0,0
8.08,137.1,0,0
8.08,137.2,0,0
8.08,137.3,0,0
8.08,137.4,0,0
8.08,137.5,0,0
8.08,137.6,0,0
8.08,137.7,0,0
8.08,137.8,0,0
8.08,137.9,0,0
8.08,138,0,0
8.08,138.1,0,0
8.08,138.2,0,0
8.08,138.3,0,0
8.08,138.4,0,0
8.08,138.5,0,0
8.08,138.6,0,0
8.08,138.7,0,0
8.08,138.8,0,0
8.08,138.9,0,0
8.08,139,0,0
8.08,139.1,0,0
8.08,139.2,0,0
8.08,139.3,0,0
8.08,139.4,0,0
8.08,139.5,0,0
8.08,139.6,0,0
8.08,139.7,0,0
8.08,139.8,0,0
8.08,139.9,0,0
8.08,140,0,0
8.08,140.1,0,0
8.08,140.2,0,0
8.08,140.3,0,0
8.08,140.4,0,0
8.08,140.5,0,0
8.08,140.6,0,0
8.08,140.7,0,0
8.08,140.8,0,0
8.08,140.9,0,0
8.08,141,0,0
8.08,141.1,0,0
8.08,141.2,0,0
8.08,141.3,0,0
8.08,141.4,0,0
8.08,141.5,0,0
8.08,141.6,0,0
8.08,141.7,0,0
8.08,141.8,0,0
8.08,141.9,0,0
8.08,142,0,0
8.08,142.1,0,0
8.08,142.2,0,0
8.08,142.3,0,0
8.08,142.4,0,0
8.08,142.5,0,0
8.08,142.6,0,0
8.08,142.7,0,0
8.08,142.8,0,0
8.08,142.9,0,0
8.08,143,0,0
8.08,143.1,0,0
8.08,143.2,0,0
8.08,143.3,0,0
8.08,143.4,0,0
8.08,143.5,0,0
8.08,143.6,0,0
8.08,143.7,0,0
8.08,143.8,0,0
8.08,143.9,0,0
8.08,144,0,0
8.08,144.1,0,0
