a,b,c,d
5.98,1.5,0,0
5.98,1.6,0,0
5.98,1.7,0,0
5.98,1.8,0,0
5.98,1.9,0,0
5.98,2,0,0
5.98,2.1,0,0
5.98,2.2,0,0
5.98,2.3,0,0
5.98,2.4,0,0
5.98,2.5,0,0
5.98,2.6,0,0
5.98,2.7,0,0
5.98,2.8,0,0
5.98,2.9,0,0
5.98,3,0,0
5.98,3.1,0,0
5.98,3.2,0,0
5.98,3.3,0,0
5.98,3.4,0,0
5.98,3.5,0,0
5.98,3.6,0,0
5.98,3.7,0,0
5.98,3.8,0,0
5.98,3.9,0,0
5.98,4,0,0
5.98,4.1,0,0
5.98,4.2,0,0
5.98,4.3,0,0
5.98,4.4,0,0
5.98,4.5,0,0
5.98,4.6,0,0
5.98,4.7,0,0
5.98,4.8,0,0
5.98,4.9,0,0
5.98,5,0,0
5.98,5.1,0,0
5.98,5.2,0,0
5.98,5.3,0,0
5.98,5.4,0,0
5.98,5.5,0,0
5.98,5.6,0,0
5.98,5.7,0,0
5.98,5.8,0,0
5.98,5.9,0,0
5.98,6,0,0
5.98,6.1,0,0
5.98,6.2,0,0
5.98,6.3,0,0
5.98,6.4,0,0
5.98,6.5,0,0
5.98,6.6,0,0
5.98,6.7,0,0
5.98,6.8,0,0
5.98,6.9,0,0
5.98,7,0,0
5.98,7.1,0,0
5.98,7.2,0,0
5.98,7.3,0,0
5.98,7.4,0,0
5.98,7.5,0,0
5.98,7.6,0,0
5.98,7.7,0,0
5.98,7.8,0,0
5.98,7.9,0,0
5.98,8,0,0
5.98,8.1,0,0
5.98,8.2,0,0
5.98,8.3,0,0
5.98,8.4,0,0
5.98,8.5,0,0
5.98,8.6,0,0
5.98,8.7,0,0
5.98,8.8,0,0
5.98,8.9,0,0
5.98,9,0,0
5.98,9.1,0,0
5.98,9.2,0,0
5.98,9.3,0,0
5.98,9.4,0,0
5.98,9.5,0,0
5.98,9.6,0,0
5.98,9.7,0,0
5.98,9.8,0,0
5.98,9.9,0,0
5.98,10,0,0
5.98,10.1,0,0
5.98,10.2,0,0
5.98,10.3,0,0
5.98,10.4,0,0
5.98,10.5,0,0
5.98,10.6,0,0
5.98,10.7,0,0
5.98,10.8,0,0
5.98,10.9,0,0
5.98,11,0,0
5.98,11.1,0,0
5.98,11.2,0,0
5.98,11.3,0,0
5.98,11.4,0,0
5.98,11.5,0,0
5.98,11.6,0,0
5.98,11.7,0,0
5.98,11.8,0,0
5.98,11.9,0,0
5.98,12,0,0
5.98,12.1,0,0
5.98,12.2,0,0
5.98,12.3,0,0
5.98,12.4,0,0
5.98,12.5,0,0
5.98,12.6,0,0
5.98,12.7,0,0
5.98,12.8,0,0
5.98,12.9,0,0
5.98,13,0,0
5.98,13.1,0,0
5.98,13.2,0,0
5.98,13.3,0,0
5.98,13.4,0,0
5.98,13.5,0,0
5.98,13.6,0,0
5.98,13.7,0,0
5.98,13.8,0,0
5.98,13.9,0,0
5.98,14,0,0
5.98,14.1,0,0
5.98,14.2,0,0
5.98,14.3,0,0
5.98,14.4,0,0
5.98,14.5,0,0
5.98,14.6,0,0
5.98,14.7,0,0
5.98,14.8,0,0
5.98,14.9,0,0
5.98,15,0,0
5.98,15.1,0,0
5.98,15.2,0,0
5.98,15.3,0,0
5.98,15.4,0,0
5.98,15.5,0,0
5.98,15.6,0,0
5.98,15.7,0,0
5.98,15.8,0,0
5.98,15.9,0,0
5.98,16,0,0
5.98,16.1,0,0
5.98,16.2,0,0
5.98,16.3,0,0
5.98,16.4,0,0
5.98,16.5,0,0
5.98,16.6,0,0
5.98,16.7,0,0
5.98,16.8,0,0
5.98,16.9,0,0
5.98,17,0,0
5.98,17.1,0,0
5.98,17.2,0,0
5.98,17.3,0,0
5.98,17.4,0,0
5.98,17.5,0,0
5.98,17.6,0,0
5.98,17.7,0,0
5.98,17.8,0,0
5.98,17.9,0,0
5.98,18,0,0
5.98,18.1,0,0
5.98,18.2,0,0
5.98,18.3,0,0
5.98,18.4,0,0
5.98,18.5,0,0
5.98,18.6,0,0
5.98,18.7,0,0
5.98,18.8,0,0
5.98,18.9,0,0
5.98,19,0,0
5.98,19.1,0,0
5.98,19.2,0,0
5.98,19.3,0,0
5.98,19.4,0,0
5.98,19.5,0,0
5.98,19.6,0,0
5.98,19.7,0,0
5.98,19.8,0,0
5.98,19.9,0,0
5.98,20,0,0
5.98,20.1,0,0
5.98,20.2,0,0
5.98,20.3,0,0
5.98,20.4,0,0
5.98,20.5,0,0
5.98,20.6,0,0
5.98,20.7,0,0
5.98,20.8,0,0
5.98,20.9,0,0
5.98,21,0,0
5.98,21.1,0,0
5.98,21.2,0,0
5.98,21.3,0,0
5.98,21.4,0,0
5.98,21.5,0,0
5.98,21.6,0,0
5.98,21.7,0,0
5.98,21.8,0,0
5.98,21.9,0,0
5.98,22,0,0
5.98,22.1,0,0
5.98,22.2,0,0
5.98,22.3,0,0
5.98,22.4,0,0
5.98,22.5,0,0
5.98,22.6,0,0
5.98,22.7,0,0
5.98,22.8,0,0
5.98,22.9,0,0
5.98,23,0,0
5.98,23.1,0,0
5.98,23.2,0,0
5.98,23.3,0,0
5.98,23.4,0,0
5.98,23.5,0,0
5.98,23.6,0,0
5.98,23.7,0,0
5.98,23.8,0,0
5.98,23.9,0,0
5.98,24,0,0
5.98,24.1,0,0
5.98,24.2,0,0
5.98,24.3,0,0
5.98,24.4,0,0
5.98,24.5,0,0
5.98,24.6,0,0
5.98,24.7,0,0
5.98,24.8,0,0
5.98,24.9,0,0
5.98,25,0,0
5.98,25.1,0,0
5.98,25.2,0,0
5.98,25.3,0,0
5.98,25.4,0,0
5.98,25.5,0,0
5.98,25.6,0,0
5.98,25.7,0,0
5.98,25.8,0,0
5.98,25.9,0,0
5.98,26,0,0
5.98,26.1,0,0
5.98,26.2,0,0
5.98,26.3,0,0
5.98,26.4,0,0
5.98,26.5,0,0
5.98,26.6,0,0
5.98,26.7,0,0
5.98,26.8,0,0
5.98,26.9,0,0
5.98,27,0,0
5.98,27.1,0,0
5.98,27.2,0,0
5.98,27.3,0,0
5.98,27.4,0,0
5.98,27.5,0,0
5.98,27.6,0,0
5.98,27.7,0,0
5.98,27.8,0,0
5.98,27.9,0,0
5.98,28,0,0
5.98,28.1,0,0
5.98,28.2,0,0
5.98,28.3,0,0
5.98,28.4,0,0
5.98,28.5,0,0
5.98,28.6,0,0
5.98,28.7,0,0
5.98,28.8,0,0
5.98,28.9,0,0
5.98,29,0,0
5.98,29.1,0,0
5.98,29.2,0,0
5.98,29.3,0,0
5.98,29.4,0,0
5.98,29.5,0,0
5.98,29.6,0,0
5.98,29.7,0,0
5.98,29.8,0,0
5.98,29.9,0,0
5.98,30,0,0
5.98,30.1,0,0
5.98,30.2,0,0
5.98,30.3,0,0
5.98,30.4,0,0
5.98,30.5,0,0
5.98,30.6,0,0
5.98,30.7,0,0
5.98,30.8,0,0
5.98,30.9,0,0
5.98,31,0,0
5.98,31.1,0,0
5.98,31.2,0,0
5.98,31.3,0,0
5.98,31.4,0,0
5.98,31.5,0,0
5.98,31.6,0,0
5.98,31.7,0,0
5.98,31.8,0,0
5.98,31.9,0,0
5.98,32,0,0
5.98,32.1,0,0
5.98,32.2,0,0
5.98,32.3,0,0
5.98,32.4,0,0
5.98,32.5,0,0
5.98,32.6,0,0
5.98,32.7,0,0
5.98,32.8,0,0
5.98,32.9,0,0
5.98,33,0,0
5.98,33.1,0,0
5.98,33.2,0,0
5.98,33.3,0,0
5.98,33.4,0,0
5.98,33.5,0,0
5.98,33.6,0,0
5.98,33.7,0,0
5.98,33.8,0,0
5.98,33.9,0,0
5.98,34,0,0
5.98,34.1,0,0
5.98,34.2,0,0
5.98,34.3,0,0
5.98,34.4,0,0
5.98,34.5,0,0
5.98,34.6,0,0
5.98,34.7,0,0
5.98,34.8,0,0
5.98,34.9,0,0
5.98,35,0,0
5.98,35.1,0,0
5.98,35.2,0,0
5.98,35.3,0,0
5.98,35.4,0,0
5.98,35.5,0,0
5.98,35.6,0,0
5.98,35.7,0,0
5.98,35.8,0,0
5.98,35.9,0,0
5.98,36,0,0
5.98,36.1,0,0
5.98,36.2,0,0
5.98,36.3,0,0
5.98,36.4,0,0
5.98,36.5,0,0
5.98,36.6,0,0
5.98,36.7,0,0
5.98,36.8,0,0
5.98,36.9,0,0
5.98,37,0,0
5.98,37.1,0,0
5.98,37.2,0,0
5.98,37.3,0,0
5.98,37.4,0,0
5.98,37.5,0,0
5.98,37.6,0,0
5.98,37.7,0,0
5.98,37.8,0,0
5.98,37.9,0,0
5.98,38,0,0
5.98,38.1,0,0
5.98,38.2,0,0
5.98,38.3,0,0
5.98,38.4,0,0
5.98,38.5,0,0
5.98,38.6,0,0
5.98,38.7,0,0
5.98,38.8,0,0
5.98,38.9,0,0
5.98,39,0,0
5.98,39.1,0,0
5.98,39.2,0,0
5.98,39.3,0,0
5.98,39.4,0,0
5.98,39.5,0,0
5.98,39.6,0,0
5.98,39.7,0,0
5.98,39.8,0,0
5.98,39.9,0,0
5.98,40,0,0
5.98,40.1,0,0
5.98,40.2,0,0
5.98,40.3,0,0
5.98,40.4,0,0
5.98,40.5,0,0
5.98,40.6,0,0
5.98,40.7,0,0
5.98,40.8,0,0
5.98,40.9,0,0
5.98,41,0,0
5.98,41.1,0,0
5.98,41.2,0,0
5.98,41.3,0,0
5.98,41.4,0,0
5.98,41.5,0,0
5.98,41.6,0,0
5.98,41.7,0,0
5.98,41.8,0,0
5.98,41.9,0,0
5.98,42,0,0
5.98,42.1,0,0
5.98,42.2,0,0
5.98,42.3,0,0
5.98,42.4,0,0
5.98,42.5,0,0
5.98,42.6,0,0
5.98,42.7,0,0
5.98,42.8,0,0
5.98,42.9,0,0
5.98,43,0,0
5.98,43.1,0,0
5.98,43.2,0,0
5.98,43.3,0,0
5.98,43.4,0,0
5.98,43.5,0,0
5.98,43.6,0,0
5.98,43.7,0,0
5.98,43.8,0,0
5.98,43.9,0,0
5.98,44,0,0
5.98,44.1,0,0
5.98,44.2,0,0
5.98,44.3,0,0
5.98,44.4,0,0
5.98,44.5,0,0
5.98,44.6,0,0
5.98,44.7,0,0
5.98,44.8,0,0
5.98,44.9,0,0
5.98,45,0,0
5.98,45.1,0,0
5.98,45.2,0,0
5.98,45.3,0,0
5.98,45.4,0,0
5.98,45.5,0,0
5.98,45.6,0,0
5.98,45.7,0,0
5.98,45.8,0,0
5.98,45.9,0,0
5.98,46,0,0
5.98,46.1,0,0
5.98,46.2,0,0
5.98,46.3,0,0
5.98,46.4,0,0
5.98,46.5,0,0
5.98,46.6,0,0
5.98,46.7,0,0
5.98,46.8,0,0
5.98,46.9,0,0
5.98,47,0,0
5.98,47.1,0,0
5.98,47.2,0,0
5.98,47.3,0,0
5.98,47.4,0,0
5.98,47.5,0,0
5.98,47.6,0,0
5.98,47.7,0,0
5.98,47.8,0,0
5.98,47.9,0,0
5.98,48,0,0
5.98,48.1,0,0
5.98,48.2,0,0
5.98,48.3,0,0
5.98,48.4,0,0
5.98,48.5,0,0
5.98,48.6,0,0
5.98,48.7,0,0
5.98,48.8,0,0
5.98,48.9,0,0
5.98,49,0,0
5.98,49.1,0,0
5.98,49.2,0,0
5.98,49.3,0,0
5.98,49.4,0,0
5.98,49.5,0,0
5.98,49.6,0,0
5.98,49.7,0,0
5.98,49.8,0,0
5.98,49.9,0,0
5.98,50,0,0
5.98,50.1,0,0
5.98,50.2,0,0
5.98,50.3,0,0
5.98,50.4,0,0
5.98,50.5,0,0
5.98,50.6,0,0
5.98,50.7,0,0
5.98,50.8,0,0
5.98,50.9,0,0
5.98,51,0,0
5.98,51.1,0,0
5.98,51.2,0,0
5.98,51.3,0,0
5.98,51.4,0,0
5.98,51.5,0,0
5.98,51.6,0,0
5.98,51.7,0,0
5.98,51.8,0,0
5.98,51.9,0,0
5.98,52,0,0
5.98,52.1,0,0
5.98,52.2,0,0
5.98,52.3,0,0
5.98,52.4,0,0
5.98,52.5,0,0
5.98,52.6,0,0
5.98,52.7,0,0
5.98,52.8,0,0
5.98,52.9,0,0
5.98,53,0,0
5.98,53.1,0,0
5.98,53.2,0,0
5.98,53.3,0,0
5.98,53.4,0,0
5.98,53.5,0,0
5.98,53.6,0,0
5.98,53.7,0,0
5.98,53.8,0,0
5.98,53.9,0,0
5.98,54,0,0
5.98,54.1,0,0
5.98,54.2,0,0
5.98,54.3,0,0
5.98,54.4,0,0
5.98,54.5,0,0
5.98,54.6,0,0
5.98,54.7,0,0
5.98,54.8,0,0
5.98,54.9,0,0
5.98,55,0,0
5.98,55.1,0,0
5.98,55.2,0,0
5.98,55.3,0,0
5.98,55.4,0,0
5.98,55.5,0,0
5.98,55.6,0,0
5.98,55.7,0,0
5.98,55.8,0,0
5.98,55.9,0,0
5.98,56,0,0
5.98,56.1,0,0
5.98,56.2,0,0
5.98,56.3,0,0
5.98,56.4,0,0
5.98,56.5,0,0
5.98,56.6,0,0
5.98,56.7,0,0
5.98,56.8,0,0
5.98,56.9,0,0
5.98,57,0,0
5.98,57.1,0,0
5.98,57.2,0,0
5.98,57.3,0,0
5.98,57.4,0,0
5.98,57.5,0,0
5.98,57.6,0,0
5.98,57.7,0,0
5.98,57.8,0,0
5.98,57.9,0,0
5.98,58,0,0
5.98,58.1,0,0
5.98,58.2,0,0
5.98,58.3,0,0
5.98,58.4,0,0
5.98,58.5,0,0
5.98,58.6,0,0
5.98,58.7,0,0
5.98,58.8,0,0
5.98,58.9,0,0
5.98,59,0,0
5.98,59.1,0,0
5.98,59.2,0,0
5.98,59.3,0,0
5.98,59.4,0,0
5.98,59.5,0,0
5.98,59.6,0,0
5.98,59.7,0,0
5.98,59.8,0,0
5.98,59.9,0,0
5.98,60,0,0
5.98,60.1,0,0
5.98,60.2,0,0
5.98,60.3,0,0
5.98,60.4,0,0
5.98,60.5,0,0
5.98,60.6,0,0
5.98,60.7,0,0
5.98,60.8,0,0
5.98,60.9,0,0
5.98,61,0,0
5.98,61.1,0,0
5.98,61.2,0,0
5.98,61.3,0,0
5.98,61.4,0,0
5.98,61.5,0,0
5.98,61.6,0,0
5.98,61.7,0,0
5.98,61.8,0,0
5.98,61.9,0,0
5.98,62,0,0
5.98,62.1,0,0
5.98,62.2,0,0
5.98,62.3,0,0
5.98,62.4,0,0
5.98,62.5,0,0
5.98,62.6,0,0
5.98,62.7,0,0
5.98,62.8,0,0
5.98,62.9,0,0
5.98,63,0,0
5.98,63.1,0,0
5.98,63.2,0,0
5.98,63.3,0,0
5.98,63.4,0,0
5.98,63.5,0,0
5.98,63.6,0,0
5.98,63.7,0,0
5.98,63.8,0,0
5.98,63.9,0,0
5.98,64,0,0
5.98,64.1,0,0
5.98,64.2,0,0
5.98,64.3,0,0
5.98,64.4,0,0
5.98,64.5,0,0
5.98,64.6,0,0
5.98,64.7,0,0
5.98,64.8,0,0
5.98,64.9,0,0
5.98,65,0,0
5.98,65.1,0,0
5.98,65.2,0,0
5.98,65.3,0,0
5.98,65.4,0,0
5.98,65.5,0,0
5.98,65.6,0,0
5.98,65.7,0,0
5.98,65.8,0,0
5.98,65.9,0,0
5.98,66,0,0
5.98,66.1,0,0
5.98,66.2,0,0
5.98,66.3,0,0
5.98,66.4,0,0
5.98,66.5,0,0
5.98,66.6,0,0
5.98,66.7,0,0
5.98,66.8,0,0
5.98,66.9,0,0
5.98,67,0,0
5.98,67.1,0,0
5.98,67.2,0,0
5.98,67.3,0,0
5.98,67.4,0,0
5.98,67.5,0,0
5.98,67.6,0,0
5.98,67.7,0,0
5.98,67.8,0,0
5.98,67.9,0,0
5.98,68,0,0
5.98,68.1,0,0
5.98,68.2,0,0
5.98,68.3,0,0
5.98,68.4,0,0
5.98,68.5,0,0
5.98,68.6,0,0
5.98,68.7,0,0
5.98,68.8,0,0
5.98,68.9,0,0
5.98,69,0,0
5.98,69.1,0,0
5.98,69.2,0,0
5.98,69.3,0,0
5.98,69.4,0,0
5.98,69.5,0,0
5.98,69.6,0,0
5.98,69.7,0,0
5.98,69.8,0,0
5.98,69.9,0,0
5.98,70,0,0
5.98,70.1,0,0
5.98,70.2,0,0
5.98,70.3,0,0
5.98,70.4,0,0
5.98,70.5,0,0
5.98,70.6,0,0
5.98,70.7,0,0
5.98,70.8,0,0
5.98,70.9,0,0
5.98,71,0,0
5.98,71.1,0,0
5.98,71.2,0,0
5.98,71.3,0,0
5.98,71.4,0,0
5.98,71.5,0,0
5.98,71.6,0,0
5.98,71.7,0,0
5.98,71.8,0,0
5.98,71.9,0,0
5.98,72,0,0
5.98,72.1,0,0
5.98,72.2,0,0
5.98,72.3,0,0
5.98,72.4,0,0
5.98,72.5,0,0
5.98,72.6,0,0
5.98,72.7,0,0
5.98,72.8,0,0
5.98,72.9,0,0
5.98,73,0,0
5.98,73.1,0,0
5.98,73.2,0,0
5.98,73.3,0,0
5.98,73.4,0,0
5.98,73.5,0,0
5.98,73.6,0,0
5.98,73.7,0,0
5.98,73.8,0,0
5.98,73.9,0,0
5.98,74,0,0
5.98,74.1,0,0
5.98,74.2,0,0
5.98,74.3,0,0
5.98,74.4,0,0
5.98,74.5,0,0
5.98,74.6,0,0
5.98,74.7,0,0
5.98,74.8,0,0
5.98,74.9,0,0
5.98,75,0,0
5.98,75.1,0,0
5.98,75.2,0,0
5.98,75.3,0,0
5.98,75.4,0,0
5.98,75.5,0,0
5.98,75.6,0,0
5.98,75.7,0,0
5.98,75.8,0,0
5.98,75.9,0,0
5.98,76,0,0
5.98,76.1,0,0
5.98,76.2,0,0
5.98,76.3,0,0
5.98,76.4,0,0
5.98,76.5,0,0
5.98,76.6,0,0
5.98,76.7,0,0
5.98,76.8,0,0
5.98,76.9,0,0
5.98,77,0,0
5.98,77.1,0,0
5.98,77.2,0,0
5.98,77.3,0,0
5.98,77.4,0,0
5.98,77.5,0,0
5.98,77.6,0,0
5.98,77.7,0,0
5.98,77.8,0,0
5.98,77.9,0,0
5.98,78,0,0
5.98,78.1,0,0
5.98,78.2,0,0
5.98,78.3,0,0
5.98,78.4,0,0
5.98,78.5,0,0
5.98,78.6,0,0
5.98,78.7,0,0
5.98,78.8,0,0
5.98,78.9,0,0
5.98,79,0,0
5.98,79.1,0,0
5.98,79.2,0,0
5.98,79.3,0,0
5.98,79.4,0,0
5.98,79.5,0,0
5.98,79.6,0,0
5.98,79.7,0,0
5.98,79.8,0,0
5.98,79.9,0,0
5.98,80,0,0
5.98,80.1,0,0
5.98,80.2,0,0
5.98,80.3,0,0
5.98,80.4,0,0
5.98,80.5,0,0
5.98,80.6,0,0
5.98,80.7,0,0
5.98,80.8,0,0
5.98,80.9,0,0
5.98,81,0,0
5.98,81.1,0,0
5.98,81.2,0,0
5.98,81.3,0,0
5.98,81.4,0,0
5.98,81.5,0,0
5.98,81.6,0,0
5.98,81.7,0,0
5.98,81.8,0,0
5.98,81.9,0,0
5.98,82,0,0
5.98,82.1,0,0
5.98,82.2,0,0
5.98,82.3,0,0
5.98,82.4,0,0
5.98,82.5,0,0
5.98,82.6,0,0
5.98,82.7,0,0
5.98,82.8,0,0
5.98,82.9,0,0
5.98,83,0,0
5.98,83.1,0,0
5.98,83.2,0,0
5.98,83.3,0,0
5.98,83.4,0,0
5.98,83.5,0,0
5.98,83.6,0,0
5.98,83.7,0,0
5.98,83.8,0,0
5.98,83.9,0,0
5.98,84,0,0
5.98,84.1,0,0
5.98,84.2,0,0
5.98,84.3,0,0
5.98,84.4,0,0
5.98,84.5,0,0
5.98,84.6,0,0
5.98,84.7,0,0
5.98,84.8,0,0
5.98,84.9,0,0
5.98,85,0,0
5.98,85.1,0,0
5.98,85.2,0,0
5.98,85.3,0,0
5.98,85.4,0,0
5.98,85.5,0,0
5.98,85.6,0,0
5.98,85.7,0,0
5.98,85.8,0,0
5.98,85.9,0,0
5.98,86,0,0
5.98,86.1,0,0
5.98,86.2,0,0
5.98,86.3,0,0
5.98,86.4,0,0
5.98,86.5,0,0
5.98,86.6,0,0
5.98,86.7,0,0
5.98,86.8,0,0
5.98,86.9,0,0
5.98,87,0,0
5.98,87.1,0,0
5.98,87.2,0,0
5.98,87.3,0,0
5.98,87.4,0,0
5.98,87.5,0,0
5.98,87.6,0,0
5.98,87.7,0,0
5.98,87.8,0,0
5.98,87.9,0,0
5.98,88,0,0
5.98,88.1,0,0
5.98,88.2,0,0
5.98,88.3,0,0
5.98,88.4,0,0
5.98,88.5,0,0
5.98,88.6,0,0
5.98,88.7,0,0
5.98,88.8,0,0
5.98,88.9,0,0
5.98,89,0,0
5.98,89.1,0,0
5.98,89.2,0,0
5.98,89.3,0,0
5.98,89.4,0,0
5.98,89.5,0,0
5.98,89.6,0,0
5.98,89.7,0,0
5.98,89.8,0,0
5.98,89.9,0,0
5.98,90,0,0
5.98,90.1,0,0
5.98,90.2,0,0
5.98,90.3,0,0
5.98,90.4,0,0
5.98,90.5,0,0
5.98,90.6,0,0
5.98,90.7,0,0
5.98,90.8,0,0
5.98,90.9,0,0
5.98,91,0,0
5.98,91.1,0,0
5.98,91.2,0,0
5.98,91.3,0,0
5.98,91.4,0,0
5.98,91.5,0,0
5.98,91.6,0,0
5.98,91.7,0,0
5.98,91.8,0,0
5.98,91.9,0,0
5.98,92,0,0
5.98,92.1,0,0
5.98,92.2,0,0
5.98,92.3,0,0
5.98,92.4,0,0
5.98,92.5,0,0
5.98,92.6,0,0
5.98,92.7,0,0
5.98,92.8,0,0
5.98,92.9,0,0
5.98,93,0,0
5.98,93.1,0,0
5.98,93.2,0,0
5.98,93.3,0,0
5.98,93.4,0,0
5.98,93.5,0,0
5.98,93.6,0,0
5.98,93.7,0,0
5.98,93.8,0,0
5.98,93.9,0,0
5.98,94,0,0
5.98,94.1,0,0
5.98,94.2,0,0
5.98,94.3,0,0
5.98,94.4,0,0
5.98,94.5,0,0
5.98,94.6,0,0
5.98,94.7,0,0
5.98,94.8,0,0
5.98,94.9,0,0
5.98,95,0,0
5.98,95.1,0,0
5.98,95.2,0,0
5.98,95.3,0,0
5.98,95.4,0,0
5.98,95.5,0,0
5.98,95.6,0,0
5.98,95.7,0,0
5.98,95.8,0,0
5.98,95.9,0,0
5.98,96,0,0
5.98,96.1,0,0
5.98,96.2,0,0
5.98,96.3,0,0
5.98,96.4,0,0
5.98,96.5,0,0
5.98,96.6,0,0
5.98,96.7,0,0
5.98,96.8,0,0
5.98,96.9,0,0
5.98,97,0,0
5.98,97.1,0,0
5.98,97.2,0,0
5.98,97.3,0,0
5.98,97.4,0,0
5.98,97.5,0,0
5.98,97.6,0,0
5.98,97.7,0,0
5.98,97.8,0,0
5.98,97.9,0,0
5.98,98,0,0
5.98,98.1,0,0
5.98,98.2,0,0
5.98,98.3,0,0
5.98,98.4,0,0
5.98,98.5,0,0
5.98,98.6,0,0
5.98,98.7,0,0
5.98,98.8,0,0
5.98,98.9,0,0
5.98,99,0,0
5.98,99.1,0,0
5.98,99.2,0,0
5.98,99.3,0,0
5.98,99.4,0,0
5.98,99.5,0,0
5.98,99.6,0,0
5.98,99.7,0,0
5.98,99.8,0,0
5.98,99.9,0,0
5.98,100,0,0
5.98,100.1,0,0
5.98,100.2,0,0
5.98,100.3,0,0
5.98,100.4,0,0
5.98,100.5,0,0
5.98,100.6,0,0
5.98,100.7,0,0
5.98,100.8,0,0
5.98,100.9,0,0
5.98,101,0,0
5.98,101.1,0,0
5.98,101.2,0,0
5.98,101.3,0,0
5.98,101.4,0,0
5.98,101.5,0,0
5.98,101.6,0,0
5.98,101.7,0,0
5.98,101.8,0,0
5.98,101.9,0,0
5.98,102,0,0
5.98,102.1,0,0
5.98,102.2,0,0
5.98,102.3,0,0
5.98,102.4,0,0
5.98,102.5,0,0
5.98,102.6,0,0
5.98,102.7,0,0
5.98,102.8,0,0
5.98,102.9,0,0
5.98,103,0,0
5.98,103.1,0,0
5.98,103.2,0,0
5.98,103.3,0,0
5.98,103.4,0,0
5.98,103.5,0,0
5.98,103.6,0,0
5.98,103.7,0,0
5.98,103.8,0,0
5.98,103.9,0,0
5.98,104,0,0
5.98,104.1,0,0
5.98,104.2,0,0
5.98,104.3,0,0
5.98,104.4,0,0
5.98,104.5,0,0
5.98,104.6,0,0
5.98,104.7,0,0
5.98,104.8,0,0
5.98,104.9,0,0
5.98,105,0,0
5.98,105.1,0,0
5.98,105.2,0,0
5.98,105.3,0,0
5.98,105.4,0,0
5.98,105.5,0,0
5.98,105.6,0,0
5.98,105.7,0,0
5.98,105.8,0,0
5.98,105.9,0,0
5.98,106,0,0
5.98,106.1,0,0
5.98,106.2,0,0
5.98,106.3,0,0
5.98,106.4,0,0
5.98,106.5,0,0
5.98,106.6,0,0
5.98,106.7,0,0
5.98,106.8,0,0
5.98,106.9,0,0
5.98,107,0,0
5.98,107.1,0,0
5.98,107.2,0,0
5.98,107.3,0,0
5.98,107.4,0,0
5.98,107.5,0,0
5.98,107.6,0,0
5.98,107.7,0,0
5.98,107.8,0,0
5.98,107.9,0,0
5.98,108,0,0
5.98,108.1,0,0
5.98,108.2,0,0
5.98,108.3,0,0
5.98,108.4,0,0
5.98,108.5,0,0
5.98,108.6,0,0
5.98,108.7,0,0
5.98,108.8,0,0
5.98,108.9,0,0
5.98,109,0,0
5.98,109.1,0,0
5.98,109.2,0,0
5.98,109.3,0,0
5.98,109.4,0,0
5.98,109.5,0,0
5.98,109.6,0,0
5.98,109.7,0,0
5.98,109.8,0,0
5.98,109.9,0,0
5.98,110,0,0
5.98,110.1,0,0
5.98,110.2,0,0
5.98,110.3,0,0
5.98,110.4,0,0
5.98,110.5,0,0
5.98,110.6,0,0
5.98,110.7,0,0
5.98,110.8,0,0
5.98,110.9,0,0
5.98,111,0,0
5.98,111.1,0,0
5.98,111.2,0,0
5.98,111.3,0,0
5.98,111.4,0,0
5.98,111.5,0,0
5.98,111.6,0,0
5.98,111.7,0,0
5.98,111.8,0,0
5.98,111.9,0,0
5.98,112,0,0
5.98,112.1,0,0
5.98,112.2,0,0
5.98,112.3,0,0
5.98,112.4,0,0
5.98,112.5,0,0
5.98,112.6,0,0
5.98,112.7,0,0
5.98,112.8,0,0
5.98,112.9,0,0
5.98,113,0,0
5.98,113.1,0,0
5.98,113.2,0,0
5.98,113.3,0,0
5.98,113.4,0,0
5.98,113.5,0,0
5.98,113.6,0,0
5.98,113.7,0,0
5.98,113.8,0,0
5.98,113.9,0,0
5.98,114,0,0
5.98,114.1,0,0
5.98,114.2,0,0
5.98,114.3,0,0
5.98,114.4,0,0
5.98,114.5,0,0
5.98,114.6,0,0
5.98,114.7,0,0
5.98,114.8,0,0
5.98,114.9,0,0
5.98,115,0,0
5.98,115.1,0,0
5.98,115.2,0,0
5.98,115.3,0,0
5.98,115.4,0,0
5.98,115.5,0,0
5.98,115.6,0,0
5.98,115.7,0,0
5.98,115.8,0,0
5.98,115.9,0,0
5.98,116,0,0
5.98,116.1,0,0
5.98,116.2,0,0
5.98,116.3,0,0
5.98,116.4,0,0
5.98,116.5,0,0
5.98,116.6,0,0
5.98,116.7,0,0
5.98,116.8,0,0
5.98,116.9,0,0
5.98,117,0,0
5.98,117.1,0,0
5.98,117.2,0,0
5.98,117.3,0,0
5.98,117.4,0,0
5.98,117.5,0,0
5.98,117.6,0,0
5.98,117.7,0,0
5.98,117.8,0,0
5.98,117.9,0,0
5.98,118,0,0
5.98,118.1,0,0
5.98,118.2,0,0
5.98,118.3,0,0
5.98,118.4,0,0
5.98,118.5,0,0
5.98,118.6,0,0
5.98,118.7,0,0
5.98,118.8,0,0
5.98,118.9,0,0
5.98,119,0,0
5.98,119.1,0,0
5.98,119.2,0,0
5.98,119.3,0,0
5.98,119.4,0,0
5.98,119.5,0,0
5.98,119.6,0,0
5.98,119.7,0,0
5.98,119.8,0,0
5.98,119.9,0,0
